old_path,size_bytes,tracked_by_git,category,inferred_dataset,inferred_seed,inferred_model,inferred_method,inferred_mode,inferred_role,source_or_summary,proposed_new_path,action,reason
outputs/experiments/casas_hh101/seed_42/lstm/noise/retrain_attacker/classification_report.txt,181,True,canonical experiment artifacts,casas_hh101,seed_42,lstm,noise,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/lstm/noise/retrain_attacker/confusion.json,15402,True,canonical experiment artifacts,casas_hh101,seed_42,lstm,noise,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/lstm/noise/retrain_attacker/defense_report.json,5260,True,canonical experiment artifacts,casas_hh101,seed_42,lstm,noise,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/lstm/noise/retrain_attacker/metrics.json,15402,True,canonical experiment artifacts,casas_hh101,seed_42,lstm,noise,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/lstm/noise/retrain_attacker/parameter_scan/comparison_results.csv,1778,True,canonical experiment artifacts,casas_hh101,seed_42,lstm,noise,retrain_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/lstm/noise/retrain_attacker/parameter_scan/plot_accuracy.png,40733,True,canonical experiment artifacts,casas_hh101,seed_42,lstm,noise,retrain_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/lstm/noise/retrain_attacker/parameter_scan/plot_distortion.png,38893,True,canonical experiment artifacts,casas_hh101,seed_42,lstm,noise,retrain_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/lstm/noise/retrain_attacker/parameter_scan/scan_summary.json,449,True,canonical experiment artifacts,casas_hh101,seed_42,lstm,noise,retrain_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/lstm/noise/retrain_attacker/parameter_scan/scan_trace.json,311,True,canonical experiment artifacts,casas_hh101,seed_42,lstm,noise,retrain_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/lstm/noise/retrain_attacker/source_manifest.json,1664,True,canonical experiment artifacts,casas_hh101,seed_42,lstm,noise,retrain_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/lstm/noise/retrain_attacker/trace.json,387,True,canonical experiment artifacts,casas_hh101,seed_42,lstm,noise,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/fixed_attacker/classification_report.txt,185,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/fixed_attacker/confusion.json,14952,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/fixed_attacker/defense_report.json,5293,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/fixed_attacker/metrics.json,14952,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/fixed_attacker/parameter_scan/comparison_results.csv,2752,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,fixed_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/fixed_attacker/parameter_scan/plot_accuracy.png,65425,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,fixed_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/fixed_attacker/parameter_scan/plot_distortion.png,59891,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,fixed_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/fixed_attacker/parameter_scan/profile_config.json,1620,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,fixed_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/fixed_attacker/parameter_scan/scan_summary.json,461,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,fixed_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/fixed_attacker/parameter_scan/scan_trace.json,319,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,fixed_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/fixed_attacker/source_manifest.json,1707,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,fixed_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/fixed_attacker/trace.json,396,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/retrain_attacker/classification_report.txt,187,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/retrain_attacker/confusion.json,15317,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/retrain_attacker/defense_report.json,5293,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/retrain_attacker/metrics.json,15317,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/retrain_attacker/parameter_scan/comparison_results.csv,2752,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,retrain_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/retrain_attacker/parameter_scan/plot_accuracy.png,67827,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,retrain_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/retrain_attacker/parameter_scan/plot_distortion.png,59891,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,retrain_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/retrain_attacker/parameter_scan/profile_config.json,1620,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,retrain_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/retrain_attacker/parameter_scan/scan_summary.json,467,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,retrain_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/retrain_attacker/parameter_scan/scan_trace.json,323,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,retrain_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/retrain_attacker/source_manifest.json,1729,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,retrain_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/retrain_attacker/trace.json,400,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/baseline/baseline_classification_report.txt,198,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,,,baseline,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/baseline/baseline_confusion.json,15449,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,,,baseline,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/baseline/baseline_metrics.json,15449,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,,,baseline,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/baseline/source_manifest.json,527,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,,,summary,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/ldp/fixed_attacker/classification_report.txt,176,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,ldp,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/ldp/fixed_attacker/confusion.json,14981,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,ldp,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/ldp/fixed_attacker/defense_report.json,5314,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,ldp,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/ldp/fixed_attacker/metrics.json,14981,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,ldp,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/ldp/fixed_attacker/parameter_scan/comparison_results.csv,2070,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,ldp,fixed_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/ldp/fixed_attacker/parameter_scan/plot_accuracy.png,36681,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,ldp,fixed_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/ldp/fixed_attacker/parameter_scan/plot_distortion.png,30052,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,ldp,fixed_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/ldp/fixed_attacker/parameter_scan/scan_summary.json,434,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,ldp,fixed_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/ldp/fixed_attacker/parameter_scan/scan_trace.json,301,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,ldp,fixed_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/ldp/fixed_attacker/source_manifest.json,1608,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,ldp,fixed_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/ldp/fixed_attacker/trace.json,378,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,ldp,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/ldp/retrain_attacker/classification_report.txt,178,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,ldp,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/ldp/retrain_attacker/confusion.json,15332,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,ldp,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/ldp/retrain_attacker/defense_report.json,5314,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,ldp,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/ldp/retrain_attacker/metrics.json,15332,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,ldp,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/ldp/retrain_attacker/parameter_scan/comparison_results.csv,2057,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,ldp,retrain_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/ldp/retrain_attacker/parameter_scan/plot_accuracy.png,34257,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,ldp,retrain_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/ldp/retrain_attacker/parameter_scan/plot_distortion.png,30052,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,ldp,retrain_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/ldp/retrain_attacker/parameter_scan/scan_summary.json,440,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,ldp,retrain_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/ldp/retrain_attacker/parameter_scan/scan_trace.json,305,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,ldp,retrain_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/ldp/retrain_attacker/source_manifest.json,1630,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,ldp,retrain_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/ldp/retrain_attacker/trace.json,382,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,ldp,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/noise/fixed_attacker/classification_report.txt,178,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,noise,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/noise/fixed_attacker/confusion.json,14905,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,noise,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/noise/fixed_attacker/defense_report.json,5260,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,noise,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/noise/fixed_attacker/metrics.json,14905,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,noise,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/noise/fixed_attacker/parameter_scan/comparison_results.csv,1754,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,noise,fixed_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/noise/fixed_attacker/parameter_scan/plot_accuracy.png,42001,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,noise,fixed_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/noise/fixed_attacker/parameter_scan/plot_distortion.png,38893,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,noise,fixed_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/noise/fixed_attacker/parameter_scan/scan_summary.json,440,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,noise,fixed_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/noise/fixed_attacker/parameter_scan/scan_trace.json,305,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,noise,fixed_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/noise/fixed_attacker/source_manifest.json,1630,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,noise,fixed_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/noise/fixed_attacker/trace.json,382,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,noise,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/noise/retrain_attacker/classification_report.txt,180,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,noise,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/noise/retrain_attacker/confusion.json,15379,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,noise,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/noise/retrain_attacker/defense_report.json,5260,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,noise,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/noise/retrain_attacker/metrics.json,15379,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,noise,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/noise/retrain_attacker/parameter_scan/comparison_results.csv,1760,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,noise,retrain_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/noise/retrain_attacker/parameter_scan/plot_accuracy.png,50874,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,noise,retrain_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/noise/retrain_attacker/parameter_scan/plot_distortion.png,38893,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,noise,retrain_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/noise/retrain_attacker/parameter_scan/scan_summary.json,446,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,noise,retrain_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/noise/retrain_attacker/parameter_scan/scan_trace.json,309,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,noise,retrain_attacker,parameter_scan,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/noise/retrain_attacker/source_manifest.json,1652,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,noise,retrain_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/casas_hh101/seed_42/mlp/noise/retrain_attacker/trace.json,386,True,canonical experiment artifacts,casas_hh101,seed_42,mlp,noise,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/cooja/eval/defense_eval_report.json,44165,True,Cooja artifacts,cooja,,,,,,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_123/random_forest/dummy_adaptive_ldp/fixed_attacker/metrics.json,585,True,Cooja artifacts,cooja,seed_123,random_forest,dummy_adaptive_ldp,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_123/random_forest/dummy_adaptive_ldp/fixed_attacker/source_manifest.json,690,True,Cooja artifacts,cooja,seed_123,random_forest,dummy_adaptive_ldp,fixed_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_123/random_forest/dummy_adaptive_ldp/retrain_attacker/metrics.json,585,True,Cooja artifacts,cooja,seed_123,random_forest,dummy_adaptive_ldp,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_123/random_forest/dummy_adaptive_ldp/retrain_attacker/source_manifest.json,694,True,Cooja artifacts,cooja,seed_123,random_forest,dummy_adaptive_ldp,retrain_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_123/random_forest/dummy_ldp/fixed_attacker/metrics.json,565,True,Cooja artifacts,cooja,seed_123,random_forest,dummy_ldp,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_123/random_forest/dummy_ldp/fixed_attacker/source_manifest.json,672,True,Cooja artifacts,cooja,seed_123,random_forest,dummy_ldp,fixed_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_123/random_forest/dummy_ldp/retrain_attacker/metrics.json,566,True,Cooja artifacts,cooja,seed_123,random_forest,dummy_ldp,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_123/random_forest/dummy_ldp/retrain_attacker/source_manifest.json,676,True,Cooja artifacts,cooja,seed_123,random_forest,dummy_ldp,retrain_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_123/random_forest/dummy_noise/fixed_attacker/metrics.json,572,True,Cooja artifacts,cooja,seed_123,random_forest,dummy_noise,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_123/random_forest/dummy_noise/fixed_attacker/source_manifest.json,676,True,Cooja artifacts,cooja,seed_123,random_forest,dummy_noise,fixed_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_123/random_forest/dummy_noise/retrain_attacker/metrics.json,574,True,Cooja artifacts,cooja,seed_123,random_forest,dummy_noise,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_123/random_forest/dummy_noise/retrain_attacker/source_manifest.json,680,True,Cooja artifacts,cooja,seed_123,random_forest,dummy_noise,retrain_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_2026/random_forest/dummy_adaptive_ldp/fixed_attacker/metrics.json,584,True,Cooja artifacts,cooja,seed_2026,random_forest,dummy_adaptive_ldp,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_2026/random_forest/dummy_adaptive_ldp/fixed_attacker/source_manifest.json,692,True,Cooja artifacts,cooja,seed_2026,random_forest,dummy_adaptive_ldp,fixed_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_2026/random_forest/dummy_adaptive_ldp/retrain_attacker/metrics.json,589,True,Cooja artifacts,cooja,seed_2026,random_forest,dummy_adaptive_ldp,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_2026/random_forest/dummy_adaptive_ldp/retrain_attacker/source_manifest.json,696,True,Cooja artifacts,cooja,seed_2026,random_forest,dummy_adaptive_ldp,retrain_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_2026/random_forest/dummy_ldp/fixed_attacker/metrics.json,565,True,Cooja artifacts,cooja,seed_2026,random_forest,dummy_ldp,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_2026/random_forest/dummy_ldp/fixed_attacker/source_manifest.json,674,True,Cooja artifacts,cooja,seed_2026,random_forest,dummy_ldp,fixed_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_2026/random_forest/dummy_ldp/retrain_attacker/metrics.json,569,True,Cooja artifacts,cooja,seed_2026,random_forest,dummy_ldp,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_2026/random_forest/dummy_ldp/retrain_attacker/source_manifest.json,678,True,Cooja artifacts,cooja,seed_2026,random_forest,dummy_ldp,retrain_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_2026/random_forest/dummy_noise/fixed_attacker/metrics.json,572,True,Cooja artifacts,cooja,seed_2026,random_forest,dummy_noise,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_2026/random_forest/dummy_noise/fixed_attacker/source_manifest.json,678,True,Cooja artifacts,cooja,seed_2026,random_forest,dummy_noise,fixed_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_2026/random_forest/dummy_noise/retrain_attacker/metrics.json,576,True,Cooja artifacts,cooja,seed_2026,random_forest,dummy_noise,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_2026/random_forest/dummy_noise/retrain_attacker/source_manifest.json,682,True,Cooja artifacts,cooja,seed_2026,random_forest,dummy_noise,retrain_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_42/random_forest/dummy_adaptive_ldp/fixed_attacker/metrics.json,581,True,Cooja artifacts,cooja,seed_42,random_forest,dummy_adaptive_ldp,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_42/random_forest/dummy_adaptive_ldp/fixed_attacker/source_manifest.json,688,True,Cooja artifacts,cooja,seed_42,random_forest,dummy_adaptive_ldp,fixed_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_42/random_forest/dummy_adaptive_ldp/retrain_attacker/metrics.json,585,True,Cooja artifacts,cooja,seed_42,random_forest,dummy_adaptive_ldp,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_42/random_forest/dummy_adaptive_ldp/retrain_attacker/source_manifest.json,692,True,Cooja artifacts,cooja,seed_42,random_forest,dummy_adaptive_ldp,retrain_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_42/random_forest/dummy_ldp/fixed_attacker/metrics.json,565,True,Cooja artifacts,cooja,seed_42,random_forest,dummy_ldp,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_42/random_forest/dummy_ldp/fixed_attacker/source_manifest.json,670,True,Cooja artifacts,cooja,seed_42,random_forest,dummy_ldp,fixed_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_42/random_forest/dummy_ldp/retrain_attacker/metrics.json,567,True,Cooja artifacts,cooja,seed_42,random_forest,dummy_ldp,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_42/random_forest/dummy_ldp/retrain_attacker/source_manifest.json,674,True,Cooja artifacts,cooja,seed_42,random_forest,dummy_ldp,retrain_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_42/random_forest/dummy_noise/fixed_attacker/metrics.json,570,True,Cooja artifacts,cooja,seed_42,random_forest,dummy_noise,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_42/random_forest/dummy_noise/fixed_attacker/source_manifest.json,674,True,Cooja artifacts,cooja,seed_42,random_forest,dummy_noise,fixed_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_42/random_forest/dummy_noise/retrain_attacker/metrics.json,573,True,Cooja artifacts,cooja,seed_42,random_forest,dummy_noise,retrain_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/cooja/seed_42/random_forest/dummy_noise/retrain_attacker/source_manifest.json,678,True,Cooja artifacts,cooja,seed_42,random_forest,dummy_noise,retrain_attacker,summary,source,,keep,Already under canonical layout.
outputs/experiments/kasteren/seed_123/lstm/adaptive_ldp/fixed_attacker/classification_report.txt,184,True,canonical experiment artifacts,kasteren,seed_123,lstm,adaptive_ldp,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/kasteren/seed_123/lstm/adaptive_ldp/fixed_attacker/confusion.json,33010,True,canonical experiment artifacts,kasteren,seed_123,lstm,adaptive_ldp,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
outputs/experiments/kasteren/seed_123/lstm/adaptive_ldp/fixed_attacker/defense_report.json,5434,True,canonical experiment artifacts,kasteren,seed_123,lstm,adaptive_ldp,fixed_attacker,main_matrix,source,,keep,Already under canonical layout.
