old_path,size_bytes,tracked_by_git,category,inferred_dataset,inferred_seed,inferred_model,inferred_method,inferred_mode,inferred_role,source_or_summary,proposed_new_path,action,reason
outputs/defense/final_thesis/real/casas_hh101/seed_42/lstm/ldp/retrain_attacker/defense_report.json,5314,True,curated final source artifacts,casas_hh101,seed_42,lstm,ldp,retrain_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/lstm/ldp/retrain_attacker/defense_report.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/lstm/ldp/retrain_attacker/trace.json,383,True,curated final source artifacts,casas_hh101,seed_42,lstm,ldp,retrain_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/lstm/ldp/retrain_attacker/trace.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/lstm/noise/fixed_attacker/classification_report.txt,179,True,curated final source artifacts,casas_hh101,seed_42,lstm,noise,fixed_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/lstm/noise/fixed_attacker/classification_report.txt,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/lstm/noise/fixed_attacker/confusion.json,15496,True,curated final source artifacts,casas_hh101,seed_42,lstm,noise,fixed_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/lstm/noise/fixed_attacker/confusion.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/lstm/noise/fixed_attacker/defense_report.json,5260,True,curated final source artifacts,casas_hh101,seed_42,lstm,noise,fixed_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/lstm/noise/fixed_attacker/defense_report.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/lstm/noise/fixed_attacker/trace.json,383,True,curated final source artifacts,casas_hh101,seed_42,lstm,noise,fixed_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/lstm/noise/fixed_attacker/trace.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/lstm/noise/retrain_attacker/classification_report.txt,181,True,curated final source artifacts,casas_hh101,seed_42,lstm,noise,retrain_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/lstm/noise/retrain_attacker/classification_report.txt,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/lstm/noise/retrain_attacker/confusion.json,15402,True,curated final source artifacts,casas_hh101,seed_42,lstm,noise,retrain_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/lstm/noise/retrain_attacker/confusion.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/lstm/noise/retrain_attacker/defense_report.json,5260,True,curated final source artifacts,casas_hh101,seed_42,lstm,noise,retrain_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/lstm/noise/retrain_attacker/defense_report.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/lstm/noise/retrain_attacker/trace.json,387,True,curated final source artifacts,casas_hh101,seed_42,lstm,noise,retrain_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/lstm/noise/retrain_attacker/trace.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/adaptive_ldp/fixed_attacker/classification_report.txt,185,True,curated final source artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,fixed_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/fixed_attacker/classification_report.txt,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/adaptive_ldp/fixed_attacker/confusion.json,14952,True,curated final source artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,fixed_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/fixed_attacker/confusion.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/adaptive_ldp/fixed_attacker/defense_report.json,5293,True,curated final source artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,fixed_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/fixed_attacker/defense_report.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/adaptive_ldp/fixed_attacker/trace.json,396,True,curated final source artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,fixed_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/fixed_attacker/trace.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/adaptive_ldp/retrain_attacker/classification_report.txt,187,True,curated final source artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,retrain_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/retrain_attacker/classification_report.txt,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/adaptive_ldp/retrain_attacker/confusion.json,15317,True,curated final source artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,retrain_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/retrain_attacker/confusion.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/adaptive_ldp/retrain_attacker/defense_report.json,5293,True,curated final source artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,retrain_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/retrain_attacker/defense_report.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/adaptive_ldp/retrain_attacker/trace.json,400,True,curated final source artifacts,casas_hh101,seed_42,mlp,adaptive_ldp,retrain_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/adaptive_ldp/retrain_attacker/trace.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/ldp/fixed_attacker/classification_report.txt,176,True,curated final source artifacts,casas_hh101,seed_42,mlp,ldp,fixed_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/ldp/fixed_attacker/classification_report.txt,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/ldp/fixed_attacker/confusion.json,14981,True,curated final source artifacts,casas_hh101,seed_42,mlp,ldp,fixed_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/ldp/fixed_attacker/confusion.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/ldp/fixed_attacker/defense_report.json,5314,True,curated final source artifacts,casas_hh101,seed_42,mlp,ldp,fixed_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/ldp/fixed_attacker/defense_report.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/ldp/fixed_attacker/trace.json,378,True,curated final source artifacts,casas_hh101,seed_42,mlp,ldp,fixed_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/ldp/fixed_attacker/trace.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/ldp/retrain_attacker/classification_report.txt,178,True,curated final source artifacts,casas_hh101,seed_42,mlp,ldp,retrain_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/ldp/retrain_attacker/classification_report.txt,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/ldp/retrain_attacker/confusion.json,15332,True,curated final source artifacts,casas_hh101,seed_42,mlp,ldp,retrain_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/ldp/retrain_attacker/confusion.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/ldp/retrain_attacker/defense_report.json,5314,True,curated final source artifacts,casas_hh101,seed_42,mlp,ldp,retrain_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/ldp/retrain_attacker/defense_report.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/ldp/retrain_attacker/trace.json,382,True,curated final source artifacts,casas_hh101,seed_42,mlp,ldp,retrain_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/ldp/retrain_attacker/trace.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/noise/fixed_attacker/classification_report.txt,178,True,curated final source artifacts,casas_hh101,seed_42,mlp,noise,fixed_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/noise/fixed_attacker/classification_report.txt,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/noise/fixed_attacker/confusion.json,14905,True,curated final source artifacts,casas_hh101,seed_42,mlp,noise,fixed_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/noise/fixed_attacker/confusion.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/noise/fixed_attacker/defense_report.json,5260,True,curated final source artifacts,casas_hh101,seed_42,mlp,noise,fixed_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/noise/fixed_attacker/defense_report.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/noise/fixed_attacker/trace.json,382,True,curated final source artifacts,casas_hh101,seed_42,mlp,noise,fixed_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/noise/fixed_attacker/trace.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/noise/retrain_attacker/classification_report.txt,180,True,curated final source artifacts,casas_hh101,seed_42,mlp,noise,retrain_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/noise/retrain_attacker/classification_report.txt,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/noise/retrain_attacker/confusion.json,15379,True,curated final source artifacts,casas_hh101,seed_42,mlp,noise,retrain_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/noise/retrain_attacker/confusion.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/noise/retrain_attacker/defense_report.json,5260,True,curated final source artifacts,casas_hh101,seed_42,mlp,noise,retrain_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/noise/retrain_attacker/defense_report.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/casas_hh101/seed_42/mlp/noise/retrain_attacker/trace.json,386,True,curated final source artifacts,casas_hh101,seed_42,mlp,noise,retrain_attacker,main_matrix,source,outputs/experiments/casas_hh101/seed_42/mlp/noise/retrain_attacker/trace.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/adaptive_ldp/fixed_attacker/classification_report.txt,184,True,curated final source artifacts,kasteren,seed_123,lstm,adaptive_ldp,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/adaptive_ldp/fixed_attacker/classification_report.txt,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/adaptive_ldp/fixed_attacker/confusion.json,33010,True,curated final source artifacts,kasteren,seed_123,lstm,adaptive_ldp,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/adaptive_ldp/fixed_attacker/confusion.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/adaptive_ldp/fixed_attacker/defense_report.json,5434,True,curated final source artifacts,kasteren,seed_123,lstm,adaptive_ldp,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/adaptive_ldp/fixed_attacker/defense_report.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/adaptive_ldp/fixed_attacker/trace.json,393,True,curated final source artifacts,kasteren,seed_123,lstm,adaptive_ldp,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/adaptive_ldp/fixed_attacker/trace.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/adaptive_ldp/retrain_attacker/classification_report.txt,186,True,curated final source artifacts,kasteren,seed_123,lstm,adaptive_ldp,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/adaptive_ldp/retrain_attacker/classification_report.txt,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/adaptive_ldp/retrain_attacker/confusion.json,33038,True,curated final source artifacts,kasteren,seed_123,lstm,adaptive_ldp,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/adaptive_ldp/retrain_attacker/confusion.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/adaptive_ldp/retrain_attacker/defense_report.json,5434,True,curated final source artifacts,kasteren,seed_123,lstm,adaptive_ldp,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/adaptive_ldp/retrain_attacker/defense_report.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/adaptive_ldp/retrain_attacker/trace.json,397,True,curated final source artifacts,kasteren,seed_123,lstm,adaptive_ldp,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/adaptive_ldp/retrain_attacker/trace.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/ldp/fixed_attacker/classification_report.txt,175,True,curated final source artifacts,kasteren,seed_123,lstm,ldp,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/ldp/fixed_attacker/classification_report.txt,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/ldp/fixed_attacker/confusion.json,32983,True,curated final source artifacts,kasteren,seed_123,lstm,ldp,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/ldp/fixed_attacker/confusion.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/ldp/fixed_attacker/defense_report.json,5424,True,curated final source artifacts,kasteren,seed_123,lstm,ldp,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/ldp/fixed_attacker/defense_report.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/ldp/fixed_attacker/trace.json,375,True,curated final source artifacts,kasteren,seed_123,lstm,ldp,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/ldp/fixed_attacker/trace.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/ldp/retrain_attacker/classification_report.txt,177,True,curated final source artifacts,kasteren,seed_123,lstm,ldp,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/ldp/retrain_attacker/classification_report.txt,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/ldp/retrain_attacker/confusion.json,33024,True,curated final source artifacts,kasteren,seed_123,lstm,ldp,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/ldp/retrain_attacker/confusion.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/ldp/retrain_attacker/defense_report.json,5424,True,curated final source artifacts,kasteren,seed_123,lstm,ldp,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/ldp/retrain_attacker/defense_report.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/ldp/retrain_attacker/trace.json,379,True,curated final source artifacts,kasteren,seed_123,lstm,ldp,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/ldp/retrain_attacker/trace.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/noise/fixed_attacker/classification_report.txt,177,True,curated final source artifacts,kasteren,seed_123,lstm,noise,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/noise/fixed_attacker/classification_report.txt,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/noise/fixed_attacker/confusion.json,33110,True,curated final source artifacts,kasteren,seed_123,lstm,noise,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/noise/fixed_attacker/confusion.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/noise/fixed_attacker/defense_report.json,5427,True,curated final source artifacts,kasteren,seed_123,lstm,noise,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/noise/fixed_attacker/defense_report.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/noise/fixed_attacker/trace.json,379,True,curated final source artifacts,kasteren,seed_123,lstm,noise,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/noise/fixed_attacker/trace.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/noise/retrain_attacker/classification_report.txt,179,True,curated final source artifacts,kasteren,seed_123,lstm,noise,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/noise/retrain_attacker/classification_report.txt,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/noise/retrain_attacker/confusion.json,33063,True,curated final source artifacts,kasteren,seed_123,lstm,noise,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/noise/retrain_attacker/confusion.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/noise/retrain_attacker/defense_report.json,5427,True,curated final source artifacts,kasteren,seed_123,lstm,noise,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/noise/retrain_attacker/defense_report.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/lstm/noise/retrain_attacker/trace.json,383,True,curated final source artifacts,kasteren,seed_123,lstm,noise,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/lstm/noise/retrain_attacker/trace.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/adaptive_ldp/fixed_attacker/classification_report.txt,183,True,curated final source artifacts,kasteren,seed_123,mlp,adaptive_ldp,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/adaptive_ldp/fixed_attacker/classification_report.txt,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/adaptive_ldp/fixed_attacker/confusion.json,32962,True,curated final source artifacts,kasteren,seed_123,mlp,adaptive_ldp,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/adaptive_ldp/fixed_attacker/confusion.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/adaptive_ldp/fixed_attacker/defense_report.json,5434,True,curated final source artifacts,kasteren,seed_123,mlp,adaptive_ldp,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/adaptive_ldp/fixed_attacker/defense_report.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/adaptive_ldp/fixed_attacker/trace.json,392,True,curated final source artifacts,kasteren,seed_123,mlp,adaptive_ldp,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/adaptive_ldp/fixed_attacker/trace.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/adaptive_ldp/retrain_attacker/classification_report.txt,185,True,curated final source artifacts,kasteren,seed_123,mlp,adaptive_ldp,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/adaptive_ldp/retrain_attacker/classification_report.txt,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/adaptive_ldp/retrain_attacker/confusion.json,32991,True,curated final source artifacts,kasteren,seed_123,mlp,adaptive_ldp,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/adaptive_ldp/retrain_attacker/confusion.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/adaptive_ldp/retrain_attacker/defense_report.json,5434,True,curated final source artifacts,kasteren,seed_123,mlp,adaptive_ldp,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/adaptive_ldp/retrain_attacker/defense_report.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/adaptive_ldp/retrain_attacker/trace.json,396,True,curated final source artifacts,kasteren,seed_123,mlp,adaptive_ldp,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/adaptive_ldp/retrain_attacker/trace.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/ldp/fixed_attacker/classification_report.txt,174,True,curated final source artifacts,kasteren,seed_123,mlp,ldp,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/ldp/fixed_attacker/classification_report.txt,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/ldp/fixed_attacker/confusion.json,32966,True,curated final source artifacts,kasteren,seed_123,mlp,ldp,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/ldp/fixed_attacker/confusion.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/ldp/fixed_attacker/defense_report.json,5424,True,curated final source artifacts,kasteren,seed_123,mlp,ldp,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/ldp/fixed_attacker/defense_report.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/ldp/fixed_attacker/trace.json,374,True,curated final source artifacts,kasteren,seed_123,mlp,ldp,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/ldp/fixed_attacker/trace.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/ldp/retrain_attacker/classification_report.txt,176,True,curated final source artifacts,kasteren,seed_123,mlp,ldp,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/ldp/retrain_attacker/classification_report.txt,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/ldp/retrain_attacker/confusion.json,32973,True,curated final source artifacts,kasteren,seed_123,mlp,ldp,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/ldp/retrain_attacker/confusion.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/ldp/retrain_attacker/defense_report.json,5424,True,curated final source artifacts,kasteren,seed_123,mlp,ldp,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/ldp/retrain_attacker/defense_report.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/ldp/retrain_attacker/trace.json,378,True,curated final source artifacts,kasteren,seed_123,mlp,ldp,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/ldp/retrain_attacker/trace.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/noise/fixed_attacker/classification_report.txt,176,True,curated final source artifacts,kasteren,seed_123,mlp,noise,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/noise/fixed_attacker/classification_report.txt,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/noise/fixed_attacker/confusion.json,32959,True,curated final source artifacts,kasteren,seed_123,mlp,noise,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/noise/fixed_attacker/confusion.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/noise/fixed_attacker/defense_report.json,5427,True,curated final source artifacts,kasteren,seed_123,mlp,noise,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/noise/fixed_attacker/defense_report.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/noise/fixed_attacker/trace.json,378,True,curated final source artifacts,kasteren,seed_123,mlp,noise,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/noise/fixed_attacker/trace.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/noise/retrain_attacker/classification_report.txt,178,True,curated final source artifacts,kasteren,seed_123,mlp,noise,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/noise/retrain_attacker/classification_report.txt,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/noise/retrain_attacker/confusion.json,32982,True,curated final source artifacts,kasteren,seed_123,mlp,noise,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/noise/retrain_attacker/confusion.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/noise/retrain_attacker/defense_report.json,5427,True,curated final source artifacts,kasteren,seed_123,mlp,noise,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/noise/retrain_attacker/defense_report.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_123/mlp/noise/retrain_attacker/trace.json,382,True,curated final source artifacts,kasteren,seed_123,mlp,noise,retrain_attacker,main_matrix,source,outputs/experiments/kasteren/seed_123/mlp/noise/retrain_attacker/trace.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_2026/lstm/adaptive_ldp/fixed_attacker/classification_report.txt,185,True,curated final source artifacts,kasteren,seed_2026,lstm,adaptive_ldp,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_2026/lstm/adaptive_ldp/fixed_attacker/classification_report.txt,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_2026/lstm/adaptive_ldp/fixed_attacker/confusion.json,32985,True,curated final source artifacts,kasteren,seed_2026,lstm,adaptive_ldp,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_2026/lstm/adaptive_ldp/fixed_attacker/confusion.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_2026/lstm/adaptive_ldp/fixed_attacker/defense_report.json,5464,True,curated final source artifacts,kasteren,seed_2026,lstm,adaptive_ldp,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_2026/lstm/adaptive_ldp/fixed_attacker/defense_report.json,move,Legacy path can be migrated to canonical layout.
outputs/defense/final_thesis/real/kasteren/seed_2026/lstm/adaptive_ldp/fixed_attacker/trace.json,395,True,curated final source artifacts,kasteren,seed_2026,lstm,adaptive_ldp,fixed_attacker,main_matrix,source,outputs/experiments/kasteren/seed_2026/lstm/adaptive_ldp/fixed_attacker/trace.json,move,Legacy path can be migrated to canonical layout.
